Unnamed: 0,user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
93216,derrick-j,8.057,-0.15,16.9535,31.0,6.0665,1878.0,14.8485,6.0,14.6,396.0,7.725,656.0
93217,derrick-j,5.985,104.47,-1.032,1.0,0.582,76.0,-0.07,4.0,4.0,20.0,5.739,23.0
93218,derrick-j,12.162,52.265,10.073,5.0,11.341,172.0,10.441,2.0,12.4,36.0,11.66,58.0
93219,derrick-j,10.504,63.634,8.803,5.0,9.544,246.0,8.938,3.0,10.8,55.0,10.071,81.0
93220,derrick-j,21.194,-28.489,46.755,10.0,16.946,467.0,38.101,1.0,38.0,84.0,20.321,149.0
93221,derrick-j,23.12725,-183.086,115.65875,71.0,9.22925,4385.0,92.5575,3.0,94.0,919.0,22.174,1521.0
93222,derrick-j,3.129,90.99,0.48,0.0,-0.277,13.0,1.313,1.0,1.2,3.0,3.0,4.0
93223,derrick-j,14.868,38.761,15.384,38.0,10.715,1265.0,15.609,9.0,17.6,281.0,14.255,453.0
93224,derrick-j,22.076,-22.553,41.911,11.0,17.765,416.0,34.54,1.0,35.2,73.0,21.166,134.0
93225,derrick-j,9.001,12.066,7.8075,61.0,6.4605,1206.0,8.2455,9.0,10.2,239.0,8.6295,440.0
93226,derrick-j,3.129,120.205,-8.655,0.0,-16.075,5.0,-3.01,1.0,0.8,2.0,3.0,2.0
93227,derrick-j,11.004,57.494,7.738,19.0,10.109,699.0,9.041,10.0,10.8,153.0,10.55,242.0
93228,derrick-j,21.194,-19.183,42.175,10.0,17.471,418.0,34.319,1.0,34.8,74.0,20.321,132.0
93229,derrick-j,18.904,13.936,16.88,122.0,16.101,2145.0,17.278,16.0,22.0,384.0,18.124,765.0
93230,derrick-j,10.126,69.785,4.765,3.0,7.705,90.0,6.01,2.0,10.0,20.0,9.708,30.0
93231,derrick-j,8.842,77.671,4.11,3.0,8.345,106.0,4.33,3.0,8.0,23.0,8.477,33.0
93232,derrick-j,22.919,-22.941,43.311,12.0,17.016,429.0,35.588,1.0,36.8,77.0,21.974,138.0
93233,derrick-j,23.727,-23.921,43.033,13.0,17.292,427.0,35.476,1.0,37.2,76.0,22.748,138.0
93234,derrick-j,7.169,86.45,4.709,1.0,7.386,41.0,2.195,2.0,6.4,8.0,6.873,11.0
93235,derrick-j,7.169,86.45,4.709,1.0,7.386,41.0,2.195,2.0,6.4,8.0,6.873,11.0
93236,derrick-j,23.727,-27.21,43.137,13.0,18.048,431.0,35.687,1.0,36.8,75.0,22.748,140.0
93237,derrick-j,7.735,16.9875,7.2855,42.0,5.7385,1157.0,7.5865,9.0,8.6,241.0,7.416,415.0
93238,derrick-j,13.817,29.539,22.253,7.0,11.003,405.0,20.194,2.0,20.4,89.0,13.247,139.0
93239,derrick-j,10.815999999999999,34.93275,10.779,150.0,8.3625,4905.0,10.184000000000001,39.0,12.2,1046.0,10.36975,1638.0
93240,derrick-j,13.968,44.975,15.612,18.0,9.138,724.0,15.483,5.0,17.6,171.0,13.392,257.0
93241,derrick-j,13.925,52.492,12.845,25.0,10.341,811.0,12.184,7.0,15.6,176.0,13.351,268.0
93242,derrick-j,8.842,78.873,4.611,2.0,8.388,67.0,3.997,2.0,8.4,14.0,8.477,20.0
93243,derrick-j,8.842,76.591,5.37,2.0,9.65,65.0,4.191,2.0,8.4,13.0,8.477,19.0
93244,derrick-j,3.129,77.103,2.882,0.0,6.601,69.0,4.493,2.0,3.2,16.0,3.0,23.0
93245,derrick-j,17.7225,-90.545,60.281,32.0,7.414,1222.0,48.449,1.0,49.6,235.0,16.992,415.0
93246,derrick-j,13.0555,18.37875,12.256250000000001,262.0,11.3055,5529.0,11.95825,42.0,14.9,1024.0,12.517,1900.0
93247,derrick-j,8.076,62.745,5.105,3.0,8.193,203.0,7.365,4.0,6.8,46.0,7.743,72.0
93248,derrick-j,14.906,41.389,13.472,17.0,13.403,441.0,12.828,4.0,16.0,86.0,14.292,146.0
93249,derrick-j,3.129,100.24,-0.326,0.0,1.465,79.0,0.52,4.0,2.0,20.0,3.0,24.0
93250,derrick-j,3.129,100.39,-4.753,0.0,-6.821,29.0,0.002,3.0,1.2,9.0,3.0,11.0
93251,derrick-j,9.662,72.436,4.413,17.0,6.581,683.0,6.309,13.0,8.8,165.0,9.263,237.0
93252,derrick-j,11.698,56.019,14.948,9.0,8.589,559.0,13.83,4.0,15.6,135.0,11.216,186.0
93253,derrick-j,3.129,104.821,-1.148,0.0,0.854,50.0,-0.285,3.0,1.6,13.0,3.0,15.0
93254,derrick-j,3.129,104.075,-0.982,0.0,0.269,47.0,-0.263,3.0,1.6,12.0,3.0,14.0
93255,derrick-j,5.985,86.705,-0.063,1.0,1.668,139.0,3.65,4.0,4.8,40.0,5.739,52.0
93256,derrick-j,21.194,-28.997,47.475,10.0,16.595,473.0,38.669,1.0,38.8,86.0,20.321,151.0
93257,derrick-j,19.287,-25.993,45.705,8.0,16.882,455.0,37.256,1.0,36.4,82.0,18.492,145.0
93258,derrick-j,7.794,88.59,3.254,2.0,6.232,119.0,3.221,3.0,6.4,28.0,7.472,36.0
93259,derrick-j,10.981,57.98,8.927,17.0,10.533,710.0,9.396,9.0,11.2,153.0,10.528,238.0
93260,derrick-j,7.169,92.203,-0.03,2.0,3.053,97.0,1.951,4.0,5.6,25.0,6.873,32.0
93261,derrick-j,8.842,84.916,-1.109,2.0,1.236,50.0,3.154,2.0,8.4,14.0,8.477,19.0
93262,derrick-j,3.129,93.125,2.196,0.0,4.868,127.0,3.003,3.0,4.4,33.0,3.0,40.0
93263,derrick-j,21.194,-19.468,42.785,10.0,16.982,423.0,34.855,1.0,35.6,76.0,20.321,134.0
93264,derrick-j,19.287,-16.645,41.064,8.0,17.331,405.0,33.468,1.0,33.2,72.0,18.492,128.0
93265,derrick-j,21.194,-20.326,41.793,10.0,16.993,412.0,34.478,1.0,34.8,74.0,20.321,133.0
93266,derrick-j,20.267,-19.314,42.069,9.0,16.713,414.0,34.585,1.0,34.8,75.0,19.432,133.0
93267,derrick-j,22.919,-23.097,43.535,12.0,16.671,430.0,35.858,1.0,37.2,78.0,21.974,139.0
93268,derrick-j,22.076,-22.203,43.826,11.0,16.409,432.0,35.982,1.0,36.8,79.0,21.166,139.0
93269,derrick-j,23.727,-27.336,43.74,13.0,17.551,436.0,36.201,1.0,37.2,77.0,22.748,142.0
93270,derrick-j,11.645,61.07,8.775,20.0,9.509,737.0,9.296,9.0,12.0,165.0,11.165,248.0
93271,derrick-j,19.287,-27.024,45.992,8.0,17.241,460.0,37.4,1.0,36.4,82.0,18.492,146.0
93272,derrick-j,24.313,-47.046,57.171,55.0,14.027,2218.0,47.024,4.0,48.4,438.0,23.31,739.0
93273,derrick-j,15.382,44.11,13.987,23.0,10.108,635.0,14.013,5.0,17.2,139.0,14.747,221.0
93274,derrick-j,21.194,-29.981,47.749,10.0,16.937,478.0,38.806,1.0,38.8,86.0,20.321,152.0
93275,derrick-j,14.068,43.638,10.944,11.0,12.222,271.0,11.727,3.0,15.2,55.0,13.488,94.0
93276,derrick-j,22.076,-24.871,42.04,11.0,17.926,418.0,34.864,1.0,35.2,73.0,21.166,136.0
93277,derrick-j,10.686,54.553,5.078,7.0,7.377,218.0,8.818,4.0,10.0,51.0,10.246,84.0
93278,derrick-j,10.12425,33.944,10.288,82.0,8.407499999999999,2972.0,9.96075,25.0,11.3,625.0,9.7065,1003.0
93279,derrick-j,15.669,38.888,13.347,53.0,11.968,1265.0,13.685,11.0,17.2,259.0,15.023,441.0
93280,derrick-j,3.129,95.688,0.341,0.0,2.547,38.0,2.645,1.0,4.4,11.0,3.0,13.0
93281,derrick-j,21.194,-27.024,44.786,10.0,15.733,439.0,37.4,1.0,37.6,82.0,20.321,146.0
93282,derrick-j,10.355,65.302,6.773,24.0,8.965,927.0,7.53,15.0,9.6,204.0,9.928,308.0
93283,derrick-j,13.4495,18.33575,15.8415,153.0,9.88425,4095.0,14.409500000000001,36.0,16.7,817.0,12.895000000000001,1387.0
93284,derrick-j,12.900500000000001,21.118000000000002,14.477250000000002,153.0,9.903749999999999,4163.0,13.336,37.0,15.5,830.0,12.369,1409.0
93285,derrick-j,21.194,-30.504,46.643,10.0,16.805,465.0,38.382,1.0,38.0,84.0,20.321,151.0
93286,derrick-j,7.169,89.468,-0.863,1.0,1.106,35.0,1.898,2.0,6.0,9.0,6.873,12.0
93287,derrick-j,16.133,31.569,16.595,57.0,12.449,1599.0,16.128,11.0,18.4,322.0,15.468,554.0
93288,derrick-j,16.133,31.108,16.548,57.0,12.503,1592.0,16.147,11.0,18.4,320.0,15.468,553.0
93289,derrick-j,10.126,52.695,4.727,3.0,8.159,59.0,7.4,2.0,12.4,12.0,9.708,21.0
93290,derrick-j,13.559,48.58,10.158,10.0,12.073,250.0,10.707,3.0,14.4,51.0,13.0,85.0
93291,derrick-j,19.287,-16.897,41.793,8.0,16.993,412.0,34.0,1.0,33.6,74.0,18.492,130.0
93292,derrick-j,19.287,-15.47,40.802,8.0,17.004,401.0,33.304,1.0,33.2,72.0,18.492,127.0
93293,derrick-j,10.832,62.089,8.854,20.0,10.214,876.0,8.913,11.0,10.8,191.0,10.385,287.0
93294,derrick-j,10.578,64.682,7.554,17.0,9.878,693.0,8.038,10.0,10.4,153.0,10.141,229.0
93295,derrick-j,11.208,60.505,9.864,14.0,10.364,618.0,9.576,7.0,11.6,134.0,10.746,201.0
93296,derrick-j,6.742,93.01,0.635,2.0,3.166,118.0,1.727,5.0,4.4,29.0,6.464,37.0
93297,derrick-j,24.504,-33.995,50.556,56.0,13.257,1924.0,42.223,4.0,44.4,390.0,23.494,654.0
93298,derrick-j,6.427,85.097,1.549,1.0,4.601,69.0,2.715,3.0,4.4,16.0,6.162,22.0
93299,derrick-j,7.169,90.329,1.168,1.0,3.52,72.0,3.02,2.0,5.6,19.0,6.873,24.0
93300,derrick-j,11.63,55.382,10.812,31.0,10.881,1330.0,10.556,14.0,12.0,283.0,11.15,438.0
93301,derrick-j,9.957,63.836,7.104,10.0,9.665,429.0,7.62,7.0,9.2,92.0,9.547,141.0
93302,derrick-j,23.727,-32.34,45.606,13.0,16.134,450.0,38.39,1.0,39.2,83.0,22.748,152.0
93303,derrick-j,19.287,-22.415,43.71,8.0,15.638,427.0,36.26,1.0,36.0,80.0,18.492,140.0
93304,derrick-j,8.076,75.265,5.901,3.0,8.094,233.0,6.053,4.0,7.2,53.0,7.743,74.0
93305,derrick-j,7.169,87.945,2.372,2.0,5.214,106.0,2.483,4.0,5.6,24.0,6.873,32.0
93306,derrick-j,3.129,92.513,-0.27,0.0,-10.277,13.0,0.728,2.0,0.4,3.0,3.0,4.0
93307,derrick-j,10.3685,-24.7045,30.772,19.0,5.683,1130.0,25.2915,2.0,25.8,245.0,9.941,382.0
93308,derrick-j,19.287,-26.475,46.419,8.0,16.525,461.0,37.82,1.0,37.2,84.0,18.492,147.0
93309,derrick-j,11.538,47.622,11.896,13.0,11.849,608.0,11.793,6.0,12.0,125.0,11.062,204.0
93310,derrick-j,3.129,104.075,-0.198,0.0,1.251,49.0,-0.263,3.0,1.6,12.0,3.0,14.0
93311,derrick-j,8.076,83.78,2.237,3.0,5.075,167.0,4.244,4.0,6.4,43.0,7.743,57.0
93312,derrick-j,16.38675,-12.409999999999998,34.451,86.0,7.946,3006.0,28.913,14.0,31.3,677.0,15.710999999999999,1027.0
93313,derrick-j,9.516,72.287,6.624,10.0,8.279,545.0,7.152,8.0,9.2,128.0,9.124,179.0
93314,derrick-j,11.793,59.016,8.215,23.0,9.142,784.0,9.45,10.0,11.6,178.0,11.307,273.0
93315,derrick-j,23.727,-39.568,47.989,13.0,18.488,489.0,39.646,1.0,39.6,84.0,22.748,160.0
93316,derrick-j,11.979,59.843,9.412,12.0,10.89,409.0,9.235,5.0,12.0,87.0,11.485,133.0
93317,derrick-j,10.864,63.229,7.845,11.0,10.472,384.0,7.753,6.0,10.4,80.0,10.416,123.0
93318,derrick-j,11.208,52.55,9.696,4.0,9.932,177.0,10.774,2.0,11.6,39.0,10.746,62.0
93319,derrick-j,11.208,54.719,9.575,4.0,9.781,176.0,10.471,2.0,11.6,39.0,10.746,61.0
93320,derrick-j,15.021,43.937,12.432,52.0,10.33,1345.0,13.176,12.0,16.4,292.0,14.402,477.0
93321,derrick-j,9.889,68.675,5.066,7.0,7.956,258.0,6.612,5.0,8.8,59.0,9.481,88.0
93322,derrick-j,10.355,54.489,8.728,8.0,11.41,364.0,9.435,5.0,10.0,76.0,9.928,123.0
93323,derrick-j,12.162,55.83,9.93,40.0,9.833,1456.0,10.472,16.0,12.8,322.0,11.66,497.0
93324,derrick-j,8.344,68.432,5.432,5.0,8.705,306.0,6.53,6.0,7.2,68.0,8.0,102.0
93325,derrick-j,10.686,67.799,7.649,7.0,10.123,256.0,7.156,4.0,10.0,54.0,10.246,80.0
93326,derrick-j,19.287,20.376,19.143,24.0,14.304,506.0,18.615,3.0,22.8,99.0,18.492,179.0
93327,derrick-j,23.727,-39.682,48.443,13.0,18.431,494.0,39.911,1.0,40.0,85.0,22.748,161.0
93328,derrick-j,22.076,-33.091,46.4,11.0,18.377,470.0,37.998,1.0,37.6,81.0,21.166,151.0
93329,derrick-j,10.597,-3.75,12.908,40.0,9.2145,924.0,12.09,4.0,12.8,159.0,10.1605,327.0
93330,derrick-j,16.785,29.03,16.193,40.0,13.367,968.0,15.918,7.0,19.2,189.0,16.093,336.0
93331,derrick-j,10.437,59.458,7.689,18.0,9.918,720.0,8.421,11.0,9.6,153.0,10.006,241.0
93332,derrick-j,15.533,39.815,15.024,33.0,13.155,890.0,13.917,7.0,17.2,175.0,14.892,293.0
93333,derrick-j,21.641,-13.405,36.524,21.0,16.344,704.0,31.153,2.0,32.0,129.0,20.748,236.0
93334,derrick-j,11.538,55.064,13.05,13.0,9.54,720.0,12.245,6.0,13.6,161.0,11.062,237.0
93335,derrick-j,11.39,60.257,10.556,23.0,9.558,1074.0,10.275,11.0,12.0,240.0,10.92,353.0
93336,derrick-j,18.511,14.125,24.682,29.0,14.353,901.0,22.22,4.0,24.0,176.0,17.748,308.0
93337,derrick-j,14.664,44.363,14.733,53.0,11.782,1679.0,13.684,13.0,16.4,346.0,14.059,554.0
93338,derrick-j,15.43,39.645,15.988,51.0,12.144,1543.0,14.821,11.0,17.6,314.0,14.794,513.0
93339,derrick-j,18.947,17.07,19.143,23.0,15.138,499.0,18.745,3.0,22.0,95.0,18.166,177.0
93340,derrick-j,15.43,40.447,15.66,51.0,12.132,1508.0,14.551,11.0,17.2,307.0,14.794,501.0
93341,derrick-j,16.156,37.146,15.12,78.0,11.441,2009.0,15.018,15.0,18.0,419.0,15.49,700.0
93342,derrick-j,11.208,55.298,11.236,10.0,10.294,506.0,11.012,5.0,12.4,110.0,10.746,168.0
93343,derrick-j,11.766,51.139,12.222,16.0,10.544,766.0,11.982,7.0,12.8,165.0,11.281,257.0
93344,derrick-j,18.244,15.13,25.319,7.0,13.274,232.0,22.825,1.0,24.4,47.0,17.491,80.0
93345,derrick-j,15.669,39.405,15.878,53.0,12.177,1530.0,14.787,11.0,18.0,311.0,15.023,510.0
93346,derrick-j,11.698,56.956,9.171,9.0,9.744,338.0,9.973,4.0,12.0,75.0,11.216,116.0
93347,derrick-j,18.244,14.854,25.12,7.0,13.65,230.0,22.615,1.0,24.4,46.0,17.491,79.0
93348,derrick-j,13.024,49.518,9.141,3.0,9.55,85.0,11.073,1.0,13.6,19.0,12.487,31.0
93349,derrick-j,15.903,32.34,17.764,5.0,12.579,159.0,16.947,1.0,19.2,33.0,15.247,55.0
93350,derrick-j,11.766,57.348,8.839,16.0,10.423,550.0,9.484,7.0,12.0,119.0,11.281,186.0
93351,derrick-j,14.975,44.991,14.161,43.0,11.513,1245.0,13.418,10.0,16.4,259.0,14.358,415.0
93352,derrick-j,10.59,69.378,7.125,29.0,9.015,1179.0,7.514,17.0,10.0,269.0,10.154,386.0
93353,derrick-j,13.732,44.972,12.736,31.0,10.294,1035.0,13.197,9.0,15.2,225.0,13.165,363.0
93354,derrick-j,22.076,1.634,34.294,11.0,10.116,308.0,30.421,1.0,34.0,70.0,21.166,111.0
93355,derrick-j,6.427,85.298,0.664,1.0,3.119,55.0,2.438,3.0,4.4,13.0,6.162,18.0
93356,derrick-j,21.86,5.866,28.958,43.0,13.76,1074.0,25.732,4.0,29.2,214.0,20.958,371.0
93357,derrick-j,18.026,28.721,17.276,34.0,13.721,741.0,16.358,5.0,20.4,143.0,17.283,252.0
93358,derrick-j,15.359,42.207,15.184,55.0,11.844,1600.0,14.183,12.0,17.2,329.0,14.726,532.0
93359,derrick-j,13.024,53.498,11.727,27.0,9.449,976.0,11.842,9.0,14.4,219.0,12.487,333.0
93360,derrick-j,6.512,20.2455,6.0855,3.0,6.0445,103.0,6.4145,1.0,7.0,21.0,6.2435,36.0
93361,derrick-j,6.512,19.2425,6.2955,3.0,6.6195,102.0,6.43,1.0,7.0,20.0,6.2435,35.0
93362,derrick-j,12.162,55.452,8.517,20.0,9.941,622.0,9.779,8.0,12.4,137.0,11.66,217.0
93363,derrick-j,12.458,54.022,8.909,16.0,10.094,484.0,10.113,6.0,12.8,106.0,11.944,169.0
93364,derrick-j,13.968,45.083,12.461,36.0,11.076,1098.0,12.735,10.0,15.2,232.0,13.392,379.0
93365,derrick-j,8.549,77.884,6.025,9.0,6.592,695.0,6.744,10.0,8.8,175.0,8.196,230.0
93366,derrick-j,16.785,28.843,16.819,40.0,13.094,1040.0,16.76,7.0,19.2,212.0,16.093,369.0
93367,derrick-j,16.785,28.348,17.186,40.0,13.375,1060.0,16.9,7.0,19.2,214.0,16.093,373.0
93368,derrick-j,16.728,29.897,20.35,17.0,14.145,544.0,17.95,3.0,20.0,107.0,16.038,178.0
93369,derrick-j,9.387,70.219,6.017,6.0,7.894,301.0,6.893,5.0,8.4,69.0,9.0,100.0
93370,derrick-j,11.855,59.409,9.928,21.0,9.77,821.0,9.997,9.0,12.4,182.0,11.367,273.0
93371,derrick-j,19.084,11.274,24.369,39.0,15.462,1104.0,22.022,5.0,23.6,208.0,18.297,377.0
93372,derrick-j,13.732,46.88,10.997,31.0,10.203,894.0,12.103,9.0,14.4,195.0,13.165,318.0
93373,derrick-j,8.842,75.708,4.696,4.0,7.056,211.0,5.805,4.0,8.0,50.0,8.477,70.0
93374,derrick-j,15.645,25.903,22.321,24.0,14.401,1005.0,19.385,5.0,20.4,196.0,15.0,327.0
93375,derrick-j,15.903,19.03,21.134,20.0,15.543,745.0,19.3,4.0,19.6,140.0,15.247,252.0
93376,derrick-j,15.903,19.03,21.1,20.0,15.501,744.0,19.3,4.0,19.6,140.0,15.247,252.0
93377,derrick-j,15.903,32.163,17.19,10.0,14.613,288.0,15.481,2.0,18.0,54.0,15.247,94.0
93378,derrick-j,16.019,41.486,15.762,56.0,11.236,1547.0,14.813,11.0,18.4,325.0,15.358,520.0
93379,derrick-j,20.267,7.189,29.004,9.0,16.006,270.0,24.678,1.0,27.2,50.0,19.432,88.0
93380,derrick-j,15.498,43.377,15.024,75.0,10.498,2169.0,14.476,16.0,18.0,468.0,14.859,740.0
93381,derrick-j,14.192,41.262,12.264,15.0,11.579,424.0,12.97,4.0,15.6,88.0,13.607,149.0
93382,derrick-j,13.776,48.332,12.231,66.0,10.616,2076.0,12.349,19.0,14.8,446.0,13.208,710.0
93383,derrick-j,11.855,54.284,10.121,35.0,10.525,1350.0,10.507,15.0,12.4,291.0,11.367,457.0
93384,derrick-j,9.516,69.593,5.228,5.0,6.471,239.0,7.155,4.0,8.8,58.0,9.124,84.0
93385,derrick-j,9.516,68.064,6.434,10.0,9.464,449.0,6.778,8.0,8.8,97.0,9.124,145.0
93386,derrick-j,8.239,86.727,1.664,4.0,4.578,149.0,2.951,5.0,7.2,36.0,7.899,48.0
93387,derrick-j,13.024,40.377,12.653,27.0,13.733,902.0,12.43,9.0,13.6,174.0,12.487,302.0
93388,derrick-j,7.453,19.013,9.088,17.0,4.9845,665.0,8.698,4.0,9.8,152.0,7.146,234.0
93389,derrick-j,10.39,58.157,8.793,21.0,11.568,944.0,8.893,13.0,10.0,196.0,9.961,309.0
93390,derrick-j,12.395,26.64275,14.48125,102.0,7.5520000000000005,3241.0,13.7005,19.0,15.9,739.0,11.883750000000001,1139.0
93391,derrick-j,11.735,56.708,10.383,59.0,11.896,2246.0,9.755,26.0,11.6,461.0,11.251,720.0
93392,derrick-j,10.126,66.795,6.298,3.0,10.122,63.0,5.433,2.0,12.4,12.0,9.708,19.0
93393,derrick-j,26.856,-46.471,53.951,69.0,13.283,2059.0,45.64,4.0,48.0,417.0,25.749,727.0
93394,derrick-j,16.114,29.479,14.333,31.0,15.209,663.0,14.199,6.0,18.0,122.0,15.45,226.0
93395,derrick-j,3.129,99.055,6.653,0.0,3.067,23.0,-0.06,2.0,0.8,4.0,3.0,5.0
93396,derrick-j,3.129,92.965,0.233,0.0,3.287,30.0,2.28,1.0,3.2,8.0,3.0,10.0
93397,derrick-j,16.247,34.342,12.491,58.0,12.034,1170.0,13.867,11.0,18.0,239.0,15.577,425.0
93398,derrick-j,18.463,-100.217,64.8405,35.0,7.4885,1322.0,52.034,1.0,53.2,253.0,17.702,450.0
93399,derrick-j,17.122,14.499,17.113,6.0,15.142,141.0,17.696,1.0,19.6,26.0,16.416,51.0
93400,derrick-j,6.427,87.803,2.276,1.0,1.177,38.0,1.675,3.0,5.6,8.0,6.162,11.0
93401,derrick-j,3.129,100.24,-0.09,0.0,1.76,20.0,0.52,1.0,2.0,5.0,3.0,6.0
93402,derrick-j,8.418,76.883,4.173,6.0,7.696,316.0,5.126,7.0,7.2,73.0,8.071,103.0
93403,derrick-j,8.842,80.098,5.356,1.0,6.067,66.0,6.311,1.0,8.8,17.0,8.477,22.0
93404,derrick-j,14.555,36.88,17.531,4.0,12.914,156.0,16.065,1.0,17.6,32.0,13.954,52.0
93405,derrick-j,17.122,13.304,30.368,12.0,9.583,543.0,27.055,2.0,28.8,126.0,16.416,193.0
93406,derrick-j,17.122,19.15,14.833,6.0,14.792,118.0,16.054,1.0,19.6,22.0,16.416,43.0
93407,derrick-j,12.458,44.707,15.566,8.0,11.749,412.0,14.062,3.0,14.8,85.0,11.944,134.0
93408,derrick-j,12.603,55.925,11.022,11.0,9.87,403.0,10.986,4.0,13.6,89.0,12.083,135.0
93409,derrick-j,8.842,68.558,4.154,7.0,7.388,289.0,6.004,7.0,7.6,65.0,8.477,99.0
93410,derrick-j,10.126,57.18,6.158,3.0,9.196,110.0,8.265,2.0,9.6,24.0,9.708,39.0
93411,derrick-j,14.555,39.139,17.649,4.0,9.31,162.0,17.241,1.0,19.2,38.0,13.954,58.0
93412,derrick-j,14.192,31.211,14.904,15.0,12.536,513.0,15.303,4.0,15.6,103.0,13.607,182.0
93413,derrick-j,10.126,63.381,8.044,3.0,9.116,154.0,8.766,2.0,10.0,35.0,9.708,52.0
93414,derrick-j,14.555,44.104,13.677,12.0,10.637,368.0,13.65,3.0,16.4,79.0,13.954,127.0
93415,derrick-j,15.58,29.173,14.944,19.0,15.087,471.0,14.594,4.0,16.8,87.0,14.937,160.0
93416,derrick-j,9.024,60.086375000000004,6.687125,227.0,6.889625,10898.0,7.183,148.0,9.2,2575.0,8.651875,3638.0
93417,derrick-j,3.129,106.597,-2.186,0.0,-1.923,26.0,-0.739,2.0,1.2,7.0,3.0,8.0
93418,derrick-j,11.602,55.833,9.623,11.0,11.528,404.0,9.645,5.0,11.6,84.0,11.124,133.0
93419,derrick-j,10.126,61.665,9.157,3.0,10.196,165.0,9.13,2.0,10.4,36.0,9.708,54.0
93420,derrick-j,13.024,45.472,14.101,3.0,10.126,128.0,13.873,1.0,15.2,28.0,12.487,44.0
93421,derrick-j,11.208,56.275,9.971,34.0,9.521,1573.0,10.554,17.0,11.6,352.0,10.746,539.0
93422,derrick-j,13.295,53.225,12.611,38.0,8.992,1410.0,12.502,12.0,14.8,322.0,12.747,481.0
93423,derrick-j,12.745,55.204,9.203,17.0,9.731,509.0,10.238,6.0,13.2,113.0,12.22,177.0
93424,derrick-j,7.169,91.78,-0.561,1.0,1.171,39.0,1.7,2.0,6.0,10.0,6.873,13.0
93425,derrick-j,21.194,-0.796,33.695,10.0,13.743,316.0,29.021,1.0,31.2,63.0,20.321,107.0
93426,derrick-j,11.492,65.099,7.344,15.0,8.911,502.0,8.261,7.0,11.6,115.0,11.018,170.0
93427,derrick-j,14.870125,28.617375,16.0285,325.0,9.28825,8922.0,15.459375,60.0,18.200000000000003,1939.0,14.256874999999999,3148.0
93428,derrick-j,13.024,45.063,12.419,9.0,12.19,315.0,12.274,3.0,14.0,64.0,12.487,106.0
93429,derrick-j,15.58,32.681,14.849,19.0,14.187,484.0,14.415,4.0,17.2,92.0,14.937,164.0
93430,derrick-j,20.267,10.752,27.712,9.0,13.765,256.0,24.429,1.0,27.2,51.0,19.432,87.0
93431,derrick-j,12.162,51.883,18.183,10.0,8.414,666.0,16.084,4.0,18.4,162.0,11.66,218.0
93432,derrick-j,12.458,52.867,9.916,24.0,10.937,777.0,10.44,9.0,12.8,165.0,11.944,264.0
93433,derrick-j,3.129,90.99,-1.09,0.0,-2.24,24.0,1.313,2.0,1.2,6.0,3.0,8.0
93434,derrick-j,6.692,26.9495,5.678,58.0,5.4825,1796.0,5.5,18.0,7.2,381.0,6.416,592.0
93435,derrick-j,12.162,60.854,9.365,10.0,8.423,364.0,10.05,4.0,12.8,85.0,11.66,125.0
93436,derrick-j,10.504,60.452,13.771,5.0,12.005,357.0,10.873,3.0,12.0,73.0,10.071,105.0
93437,derrick-j,12.01,60.113,8.673,29.0,8.86,1002.0,9.636,12.0,12.4,230.0,11.515,346.0
93438,derrick-j,11.912,60.265,8.586,26.0,8.742,915.0,9.619,11.0,12.4,211.0,11.421,317.0
93439,derrick-j,10.126,72.324,7.24,3.0,10.236,119.0,6.277,2.0,9.6,25.0,9.708,36.0
93440,derrick-j,9.726,60.715,9.337,4.0,10.838,244.0,9.097,3.0,9.6,52.0,9.325,79.0
93441,derrick-j,12.215,56.019,8.559,43.0,9.998,1324.0,9.698,17.0,12.4,291.0,11.711,459.0
93442,derrick-j,18.244,10.197,21.12,7.0,13.65,190.0,21.277,1.0,22.4,38.0,17.491,71.0
93443,derrick-j,11.208,40.296,9.434,6.0,13.501,186.0,10.537,3.0,11.2,35.0,10.746,64.0
93444,derrick-j,12.688,47.888,12.446,14.0,11.307,544.0,12.244,5.0,13.6,114.0,12.165,183.0
93445,derrick-j,14.375,45.404,12.062,31.0,11.405,838.0,12.361,8.0,15.2,175.0,13.782,288.0
93446,derrick-j,15.903,36.966,14.378,40.0,12.269,992.0,14.345,8.0,17.6,201.0,15.247,343.0
93447,derrick-j,14.385,43.02,12.598,66.0,12.218,1813.0,12.637,17.0,15.2,368.0,13.792,617.0
93448,derrick-j,18.774,27.627,19.003,15.0,14.754,332.0,17.356,2.0,22.0,64.0,18.0,111.0
93449,derrick-j,18.244,15.566,20.09,7.0,14.863,177.0,19.535,1.0,21.6,34.0,17.491,63.0
93450,derrick-j,16.785,29.072,17.977,40.0,13.65,1110.0,17.083,7.0,19.6,222.0,16.093,382.0
93451,derrick-j,6.335,27.934,4.99,53.0,5.036,1720.0,5.198,19.0,6.6,377.0,6.074,583.0
93452,derrick-j,22.919,-7.56,29.652,12.0,18.068,276.0,26.238,1.0,29.2,48.0,21.974,94.0
93453,derrick-j,14.068,45.533,10.267,22.0,11.27,529.0,11.504,6.0,14.8,111.0,13.488,187.0
93454,derrick-j,12.01,51.122,8.928,29.0,10.638,941.0,10.311,12.0,12.0,202.0,11.515,331.0
