user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
tholt-j,8.842,76.556,8.403,1,4.875,92,8.792,1,11.6,25,8.477,31
tholt-j,13.024,63.695,7.176,3,8.969,70,8.35,1,13.6,16,12.487,24
tholt-j,8.842,82.343,4.41,4,5.76,224,5.252,4,8.4,56,8.477,73
tholt-j,3.129,84.45,3.654,0,4.189,56,5.207,1,6,15,3,19
tholt-j,8.842,60.354,14.133,1,7.414,134,13.288,1,14.4,34,8.477,45
tholt-j,12.162,67.799,5.381,5,7.287,115,7.156,2,12.4,27,11.66,40
tholt-j,8.842,82.944,4.675,5,5.842,289,5.268,5,8,72,8.477,93
tholt-j,10.126,65.491,9.175,6,10.687,322,8.41,4,10,69,9.708,101
tholt-j,3.129,103.625,-0.887,0,0.637,33,1.29,1,4,10,3,11
tholt-j,3.129,102.532,2.823,0,4.401,49,2.188,1,5.2,13,3,14
tholt-j,8.842,54.725,4.12,1,6.65,20,6.62,1,11.6,4,8.477,7
tholt-j,3.129,118.175,-4.123,0,-3.658,13,-2.23,1,1.6,4,3,4
tholt-j,7.794,80.81,5.252,4,7.084,369,5.756,6,7.6,91,7.472,119
tholt-j,3.129,85.015,6.704,0,5.876,77,6.37,1,8,20,3,24
tholt-j,8.842,76.842,4.576,5,5.843,285,6.069,5,8.4,71,8.477,97
tholt-j,7.169,90.959,1.919,1,5.022,59,2.311,2,5.6,14,6.873,18
tholt-j,13.024,49.088,9.656,6,11.758,160,10.512,2,13.6,33,12.487,55
tholt-j,9.726,67.145,8.047,4,7.14,252,9.028,3,10.4,62,9.325,87
tholt-j,7.169,91.649,2.456,2,5.349,169,3.147,4,5.6,43,6.873,53
tholt-j,8.842,66.787,5.62,1,9.65,35,5.683,1,8.4,7,8.477,11
tholt-j,7.794,78.26,2.254,4,5.232,187,4.165,6,6.4,44,7.472,63
tholt-j,3.129,95.688,0.769,0,3.083,39,2.645,1,4.4,11,3,13
tholt-j,3.129,78.873,6.293,0,10.491,36,3.997,1,2.8,7,3,10
tholt-j,8.842,66.1,4.003,2,7.378,80,6.276,2,8,18,8.477,28
tholt-j,22.418,-5.36,38.814,57,13.017,1820,32.49,5,35.6,372,21.493,601
tholt-j,6.8475,23.732,6.0145,65,5.873,1958,5.9605,19,7.4,404,6.5655,658
tholt-j,7.844,21.075,9.323,29,4.601,1023,8.6795,6,10.4,241,7.521,353
tholt-j,7.794,91.568,2.132,2,3.745,139,3.634,3,6.8,38,7.472,46
tholt-j,3.129,103.044,-1.781,0,0.394,24,0.626,1,2.8,7,3,8
tholt-j,8.842,72.519,4.639,2,7.86,86,5.504,2,7.6,19,8.477,28
tholt-j,3.129,112.085,-0.887,0,0.637,33,0.11,1,4,10,3,10
tholt-j,6.427,87.945,2.242,1,5.051,79,2.483,3,4.4,18,6.162,24
tholt-j,8.842,62.79,0.48,1,-0.277,13,5.247,1,14.4,3,8.477,5
tholt-j,8.842,94.3,-2.277,1,-0.476,28,2.342,1,8,9,8.477,11
tholt-j,9.387,73.643,5.232,6,6.913,310,6.813,5,8.8,77,9,107
tholt-j,20.9375,-145.701,90.344,46,6.2425,1724,71.545,1,74.2,359,20.074,568
tholt-j,9.121,80.312,2.508,11,4.382,467,5.138,10,8,124,8.745,167
tholt-j,8.076,72.084,7.506,3,9.85,276,6.994,4,7.6,61,7.743,86
tholt-j,15.903,49.041,15.321,5,11.025,137,13.623,1,18.4,29,15.247,44
tholt-j,13.024,53.367,9.814,21,9.319,643,10.962,7,13.6,145,12.487,227
tholt-j,24.028,-88.68325,70.26425,77,9.98625,2720,56.535,3,59.2,551,23.0375,902
tholt-j,19.63,-133.8255,84.6325,40,6.2905,1619,67.0315,1,69.4,336,18.8205,530
tholt-j,22.5545,-159.651,96.6195,54,6.5865,1884,76.4715,1,79.4,383,21.6245,622
tholt-j,3.129,120.205,-13.365,0,-21.965,3,-3.01,1,0.8,2,3,2
tholt-j,12.162,59.353,10.862,10,11.233,376,9.887,4,12.4,79,11.66,119
tholt-j,8.842,76.749,8.807,1,7.882,88,7.771,1,10,21,8.477,27
tholt-j,3.7515,44.348,1.2085,17,2.68,1215,1.7675,29,3,309,3.597,392
tholt-j,11.208,53.29,9.058,4,8.821,174,10.795,2,12,40,10.746,63
tholt-j,19.784,15.319,28.29,17,10.423,512,25.407,2,28.4,115,18.969,181
tholt-j,19.784,15.319,28.29,17,10.423,512,25.407,2,28.4,115,18.969,181
tholt-j,8.842,78.873,4.947,1,8.809,34,3.997,1,8.4,7,8.477,10
tholt-j,3.129,103.379,-0.73,0,1.209,71,1.573,2,4.4,22,3,24
tholt-j,3.129,116.145,-2.73,0,-1.167,20,-1.45,1,2.4,6,3,6
tholt-j,14.555,52.868,11.606,4,8.88,109,12.096,1,16.4,25,13.954,38
tholt-j,15.903,46.665,13.823,5,8.527,129,14.203,1,18.4,30,15.247,46
tholt-j,8.842,71.815,3.176,1,6.969,35,5.23,1,8,8,8.477,12
tholt-j,13.257,57.639,13.306,22,8.165,887,12.957,7,16.4,218,12.71,303
tholt-j,8.842,87.945,2.765,1,5.705,27,2.483,1,8.8,6,8.477,8
tholt-j,13.348,49.658,12.566,32,12.083,1069,11.749,10,14,218,12.798,348
tholt-j,8.842,84.152,2.482,2,5.225,86,4.255,2,8,22,8.477,29
tholt-j,19.947,21.534,21.356,26,10.819,583,20.938,3,25.2,129,19.125,216
tholt-j,8.842,88.372,4.265,3,4.495,188,5.239,3,8.8,52,8.477,62
tholt-j,3.129,119.867,0.595,0,-1.716,31,-2.88,3,0.8,7,3,7
tholt-j,8.842,75.875,-1.767,1,-0.713,15,3.67,1,11.6,4,8.477,6
tholt-j,8.842,86.705,2.41,1,4.76,40,3.65,1,8,10,8.477,13
tholt-j,11.208,69.675,7.84,2,4.797,88,9.503,1,12.8,24,10.746,32
tholt-j,3.129,117.16,-1.032,0,0.582,19,-1.84,1,2,5,3,5
tholt-j,3.129,120.205,-8.655,0,-16.075,5,-3.01,1,0.8,2,3,2
tholt-j,20.267,-48.774,66.207,9,8.756,567,53.849,1,56.8,136,19.432,189
tholt-j,13.886,50.373,13.687,39,8.585,1405,13.596,11,16,326,13.313,487
tholt-j,20.267,-48.774,66.207,9,8.756,567,53.849,1,56.8,136,19.432,189
tholt-j,3.129,117.16,-0.09,0,1.76,20,-1.84,1,2,5,3,5
tholt-j,8.842,89.517,2.823,1,4.401,49,4.003,1,8,13,8.477,16
tholt-j,8.842,62.79,-1.09,1,-2.24,12,5.247,1,14.4,3,8.477,5
tholt-j,3.129,95.939,3.401,0,4.498,53,3.356,1,5.6,14,3,16
tholt-j,3.129,112.085,-1.829,0,-0.541,31,0.11,1,4,10,3,10
tholt-j,8.076,95.849,-0.321,3,1.407,150,2.747,4,6.8,46,7.743,54
tholt-j,3.129,120.205,-13.365,0,-21.965,3,-3.01,1,0.8,2,3,2
tholt-j,10.504,64.419,3.086,5,6.022,118,6.593,3,10.4,28,10.071,44
tholt-j,13.024,58.408,6.882,3,8.601,69,9.088,1,13.6,16,12.487,25
tholt-j,3.129,119.19,-7.37,0,-10.093,8,-2.62,1,1.2,3,3,3
tholt-j,3.129,116.145,-1.16,0,0.797,22,-1.45,1,2.4,6,3,6
tholt-j,11.208,53.639,8.784,4,11.229,138,9.256,2,11.2,28,10.746,46
tholt-j,8.842,94.565,3.793,1,3.488,62,4.541,1,9.2,18,8.477,20
tholt-j,8.842,34.59,6.76,1,7.577,17,9.18,1,14.4,3,8.477,6
tholt-j,3.129,71.47,10.437,0,7.106,207,9.626,2,10,51,3,66
tholt-j,7.794,95.297,2.885,2,3.394,168,4.025,3,8,49,7.472,55
tholt-j,7.169,81.136,3.774,1,6.528,95,4.799,2,6,23,6.873,31
tholt-j,10.126,67.755,5.569,3,8.46,107,6.79,2,9.6,24,9.708,36
tholt-j,3.129,103.54,-0.356,0,2.551,29,0.805,1,3.2,8,3,9
tholt-j,7.169,90.014,3.198,1,3.932,107,4.306,2,6.8,29,6.873,35
tholt-j,7.169,99.395,1.939,1,4.171,78,1.88,2,6,20,6.873,23
tholt-j,8.842,82.39,-0.356,1,2.551,29,3.755,1,8,8,8.477,11
tholt-j,6.427,91.317,1.196,2,4.535,157,2.096,6,4.4,38,6.162,49
tholt-j,3.129,100.24,0.852,0,2.938,21,0.52,1,2,5,3,6
tholt-j,6.742,79.937,4.011,2,6.763,217,4.594,5,5.6,50,6.464,69
tholt-j,8.842,71.815,6.709,1,11.386,41,5.23,1,8,8,8.477,12
tholt-j,7.957,81.46,3.293,5,4.81,357,5.198,7,7.2,93,7.629,123
tholt-j,8.842,86.705,3.352,1,5.938,42,3.65,1,8,10,8.477,13
tholt-j,6.427,99.41,-1.921,1,0.012,74,1.215,3,4.4,22,6.162,26
tholt-j,8.842,66.787,4.274,1,7.967,33,5.683,1,8.4,7,8.477,11
tholt-j,10.504,80.84,4.997,5,7.119,165,5.213,3,10,39,10.071,52
tholt-j,3.129,103.54,-0.356,0,2.551,29,0.805,1,3.2,8,3,9
tholt-j,8.842,87.945,-1.16,1,0.797,22,2.483,1,8.8,6,8.477,8
tholt-j,9.726,72.163,7.895,4,10.744,189,6.424,3,9.2,39,9.325,56
tholt-j,3.129,117.16,-4.8,0,-4.13,15,-1.84,1,2,5,3,5
tholt-j,3.129,77.811,6.429,0,8.284,62,5.884,1,5.6,14,3,19
tholt-j,10.126,73.306,3.445,6,6.742,175,5.643,4,9.6,42,9.708,61
tholt-j,7.794,75.5,3.48,2,6.723,117,4.964,3,6.4,27,7.472,39
tholt-j,3.129,103.005,1.448,0,3.306,43,1.873,1,4.8,12,3,13
tholt-j,3.129,103.044,-1.781,0,0.394,48,0.626,2,2.8,14,3,16
tholt-j,15.078,37.296,14.019,35,12.055,970,14.206,8,16.4,198,14.456,338
tholt-j,3.129,120.205,-1.59,0,-7.24,8,-3.01,1,0.8,2,3,2
tholt-j,7.169,7.913,15.43,1,9.357,23,12.528,2,13.6,3,6.873,7
tholt-j,25.131,-15.01,36.746,89,14.225,2090,32.329,6,35.6,410,24.095,739
tholt-j,25.98,-2.437,34.406,16,12.758,320,29.995,1,36,66,24.909,111
tholt-j,7.169,92.539,5.356,1,6.067,132,4.575,2,7.6,34,6.873,39
tholt-j,8.842,66.787,4.947,1,8.809,34,5.683,1,8.4,7,8.477,11
tholt-j,3.129,105.09,0.48,0,-0.277,26,-0.653,2,1.2,6,3,7
tholt-j,8.842,80.777,4.321,1,2.272,68,7.21,1,10,21,8.477,26
tholt-j,8.842,77.6,6.97,5,5.085,405,7.851,5,10,109,8.477,138
tholt-j,11.208,66.1,4.003,2,7.378,40,6.276,1,12.4,9,10.746,14
tholt-j,9.726,79.505,4.587,4,7.232,153,5.151,3,9.2,36,9.325,49
tholt-j,7.169,88.725,3.461,2,7.012,149,2.996,4,5.2,34,6.873,44
tholt-j,9.726,71.126,6.73,4,8.202,208,7.396,3,9.6,49,9.325,69
tholt-j,8.842,78.245,4.294,1,7.116,44,4.83,1,8,10,8.477,14
tholt-j,3.129,119.19,-7.37,0,-10.093,8,-2.62,1,1.2,3,3,3
tholt-j,7.169,92.771,1.555,1,2.815,91,3.549,2,6.4,26,6.873,31
tholt-j,10.126,68.076,11.991,3,7.173,232,10.844,2,13.2,57,9.708,74
tholt-j,10.074,47.508375,6.806625,254,9.359125,7241,7.7675,121,10.05,1498,9.658625,2468
tholt-j,7.02725,52.5805,5.32575,115,7.10025,3408,5.117,44,7,721,6.7375,1158
tholt-j,6.3835,25.3805,4.3365,37,4.122,1114,5.593,13,6.8,262,6.12,420
tholt-j,11.67,51.236,12.057,38,11.1,1800,11.666,17,12.8,380,11.189,597
tholt-j,10.763,59.275,6.972,25,10.393,785,7.902,14,10.4,164,10.319,263
tholt-j,10.794,66.301,6.067,36,8.489,1156,7.229,20,10,259,10.348,390
tholt-j,11.107,59.209,7.541,39,9.488,1325,8.553,20,10.8,286,10.649,450
tholt-j,18.026,36.433,17.79,34,11.361,807,16.873,5,21.6,175,17.283,279
tholt-j,11.793,54.786,10.571,23,11.902,882,10.114,10,12,181,11.307,286
tholt-j,11.793,53.899,10.438,23,12.048,862,10.114,10,12,176,11.307,281
tholt-j,21.419,6.357,26.813,41,15.455,987,23.925,4,27.2,186,20.536,337
tholt-j,7.794,78.26,2.254,4,5.232,187,4.165,6,6.4,44,7.472,63
tholt-j,7.169,80.835,2.926,2,5.874,155,4.282,4,5.6,37,6.873,51
tholt-j,3.129,103.379,-0.73,0,1.209,71,1.573,2,4.4,22,3,24
tholt-j,3.129,119.867,0.595,0,-1.716,31,-2.88,3,0.8,7,3,7
tholt-j,8.842,62.79,-1.09,1,-2.24,12,5.247,1,14.4,3,8.477,5
tholt-j,13.024,59.226,8.888,21,10.037,565,9.399,7,13.2,124,12.487,190
tholt-j,3.129,100.24,0.852,0,2.938,21,0.52,1,2,5,3,6
tholt-j,3.129,117.16,-4.8,0,-4.13,15,-1.84,1,2,5,3,5
tholt-j,7.169,92.539,5.356,1,6.067,132,4.575,2,7.6,34,6.873,39
tholt-j,3.129,118.175,-0.59,0,0.76,16,-2.23,1,1.6,4,3,4
tholt-j,3.129,116.145,-2.73,0,-1.167,20,-1.45,1,2.4,6,3,6
tholt-j,8.842,95.688,0.769,1,3.083,39,2.645,1,8,11,8.477,13
tholt-j,15.07825,25.0795,14.8625,253,11.915625,6149,14.3295,48,17.4,1222,14.456125,2116
tholt-j,3.129,103.343,-1.98,0,-0.167,50,0.708,2,2.8,15,3,17
tholt-j,8.842,87.997,2.054,1,4.689,42,3.718,1,8,11,8.477,14
tholt-j,8.842,78.772,0.829,2,3.721,65,4.384,2,7.6,17,8.477,24
tholt-j,3.129,96.025,1.374,0,2.588,45,3.095,1,5.2,13,3,15
tholt-j,3.129,103.005,3.41,0,5.76,48,1.873,1,4.8,12,3,13
tholt-j,29.308,-13.827,29.888,21,17.737,279,27.361,1,36.4,49,28.1,99
tholt-j,3.129,102.532,2.823,0,4.401,49,2.188,1,5.2,13,3,14
tholt-j,11.492,54.756,10.662,15,13.507,566,9.526,7,11.2,110,11.018,177
tholt-j,3.129,95.688,0.769,0,3.083,39,2.645,1,4.4,11,3,13
tholt-j,8.842,62.79,0.48,1,-0.277,13,5.247,1,14.4,3,8.477,5
tholt-j,3.129,120.205,-13.365,0,-21.965,3,-3.01,1,0.8,2,3,2
tholt-j,12.162,59.353,10.862,10,11.233,376,9.887,4,12.4,79,11.66,119
tholt-j,8.842,76.749,8.807,1,7.882,88,7.771,1,10,21,8.477,27
tholt-j,9.607,66.07,7.054,9,9.084,479,7.912,7,9.2,109,9.211,161
tholt-j,3.7515,44.348,1.2085,17,2.68,1215,1.7675,29,3,309,3.597,392
tholt-j,19.784,15.319,28.29,17,10.423,512,25.407,2,28.4,115,18.969,181
tholt-j,19.784,15.319,28.29,17,10.423,512,25.407,2,28.4,115,18.969,181
tholt-j,8.842,78.873,4.947,1,8.809,34,3.997,1,8.4,7,8.477,10
tholt-j,11.6635,-3.7795,19.423,25,5.716,712,16.7215,2,18.6,154,11.1825,248
tholt-j,3.129,116.145,-2.73,0,-1.167,20,-1.45,1,2.4,6,3,6
tholt-j,14.555,52.868,11.606,4,8.88,109,12.096,1,16.4,25,13.954,38
tholt-j,15.903,46.665,13.823,5,8.527,129,14.203,1,18.4,30,15.247,46
tholt-j,8.842,71.815,3.176,1,6.969,35,5.23,1,8,8,8.477,12
tholt-j,13.257,57.639,13.306,22,8.165,887,12.957,7,16.4,218,12.71,303
tholt-j,8.842,87.945,2.765,1,5.705,27,2.483,1,8.8,6,8.477,8
tholt-j,8.418,76.558,5.194,6,7.723,377,5.669,7,7.2,87,8.071,121
tholt-j,8.842,84.152,2.482,2,5.225,86,4.255,2,8,22,8.477,29
tholt-j,19.947,21.534,21.356,26,10.819,583,20.938,3,25.2,129,19.125,216
tholt-j,8.842,88.372,4.265,3,4.495,188,5.239,3,8.8,52,8.477,62
tholt-j,8.842,75.875,-1.767,1,-0.713,15,3.67,1,11.6,4,8.477,6
tholt-j,8.842,86.705,2.41,1,4.76,40,3.65,1,8,10,8.477,13
tholt-j,11.208,69.675,7.84,2,4.797,88,9.503,1,12.8,24,10.746,32
tholt-j,11.208,52.64,8.62,6,11.65,195,9.147,3,11.2,39,10.746,65
tholt-j,3.129,117.16,-1.032,0,0.582,19,-1.84,1,2,5,3,5
tholt-j,3.129,120.205,-8.655,0,-16.075,5,-3.01,1,0.8,2,3,2
tholt-j,11.251,3.135,15.962,23,5.2955,578,14.204,2,16.2,129,10.787,206
tholt-j,20.267,-48.774,66.207,9,8.756,567,53.849,1,56.8,136,19.432,189
tholt-j,13.886,50.373,13.687,39,8.585,1405,13.596,11,16,326,13.313,487
tholt-j,20.267,-48.774,66.207,9,8.756,567,53.849,1,56.8,136,19.432,189
tholt-j,8.842,67.815,12.803,2,7.251,245,11.253,2,13.2,60,8.477,77
tholt-j,3.129,117.16,-0.09,0,1.76,20,-1.84,1,2,5,3,5
tholt-j,8.842,89.517,2.823,1,4.401,49,4.003,1,8,13,8.477,16
tholt-j,3.129,95.939,3.401,0,4.498,53,3.356,1,5.6,14,3,16
tholt-j,3.129,112.085,-1.829,0,-0.541,31,0.11,1,4,10,3,10
tholt-j,8.076,95.849,-0.321,3,1.407,150,2.747,4,6.8,46,7.743,54
tholt-j,3.129,120.205,-13.365,0,-21.965,3,-3.01,1,0.8,2,3,2
tholt-j,10.504,64.419,3.086,5,6.022,118,6.593,3,10.4,28,10.071,44
tholt-j,13.024,58.408,6.882,3,8.601,69,9.088,1,13.6,16,12.487,25
tholt-j,3.129,119.19,-7.37,0,-10.093,8,-2.62,1,1.2,3,3,3
tholt-j,3.129,116.145,-1.16,0,0.797,22,-1.45,1,2.4,6,3,6
tholt-j,15.903,22.274,24.95,5,9.686,225,23.071,1,24.4,52,15.247,81
tholt-j,20.267,11.46,16.331,9,16.666,125,17.126,1,24.8,22,19.432,45
tholt-j,11.208,53.639,8.784,4,11.229,138,9.256,2,11.2,28,10.746,46
tholt-j,8.842,94.565,3.793,1,3.488,62,4.541,1,9.2,18,8.477,20
tholt-j,8.842,34.59,6.76,1,7.577,17,9.18,1,14.4,3,8.477,6
tholt-j,3.129,71.47,10.437,0,7.106,207,9.626,2,10,51,3,66
tholt-j,7.794,95.297,2.885,2,3.394,168,4.025,3,8,49,7.472,55
tholt-j,7.169,81.136,3.774,1,6.528,95,4.799,2,6,23,6.873,31
tholt-j,10.126,67.755,5.569,3,8.46,107,6.79,2,9.6,24,9.708,36
tholt-j,3.129,103.54,-0.356,0,2.551,29,0.805,1,3.2,8,3,9
tholt-j,7.169,90.014,3.198,1,3.932,107,4.306,2,6.8,29,6.873,35
tholt-j,10.126,60.705,7.139,3,10.423,115,7.773,2,9.6,24,9.708,38
tholt-j,7.169,99.395,1.939,1,4.171,78,1.88,2,6,20,6.873,23
tholt-j,8.842,82.39,-0.356,1,2.551,29,3.755,1,8,8,8.477,11
tholt-j,6.427,91.317,1.196,2,4.535,157,2.096,6,4.4,38,6.162,49
tholt-j,18.458,19.713,25.606,36,11.632,1169,22.981,5,25.6,251,17.697,404
tholt-j,6.742,79.937,4.011,2,6.763,217,4.594,5,5.6,50,6.464,69
tholt-j,13.024,50.8,10.306,21,11.454,614,10.716,7,13.6,128,12.487,208
tholt-j,8.842,71.815,6.709,1,11.386,41,5.23,1,8,8,8.477,12
tholt-j,7.957,81.46,3.293,5,4.81,357,5.198,7,7.2,93,7.629,123
tholt-j,8.842,86.705,3.352,1,5.938,42,3.65,1,8,10,8.477,13
tholt-j,6.427,99.41,-1.921,1,0.012,74,1.215,3,4.4,22,6.162,26
tholt-j,8.842,66.787,4.274,1,7.967,33,5.683,1,8.4,7,8.477,11
tholt-j,14.647,-7.673,25.73025,69,11.2265,1534,22.02025,7,22.8,274,14.04325,535
tholt-j,10.504,80.84,4.997,5,7.119,165,5.213,3,10,39,10.071,52
tholt-j,3.129,103.54,-0.356,0,2.551,29,0.805,1,3.2,8,3,9
tholt-j,8.842,87.945,-1.16,1,0.797,22,2.483,1,8.8,6,8.477,8
tholt-j,9.726,72.163,7.895,4,10.744,189,6.424,3,9.2,39,9.325,56
tholt-j,3.129,77.811,6.429,0,8.284,62,5.884,1,5.6,14,3,19
tholt-j,10.126,73.306,3.445,6,6.742,175,5.643,4,9.6,42,9.708,61
tholt-j,15.58,35.597,16.311,38,12.482,1162,15.809,8,18,242,14.937,402
tholt-j,7.794,75.5,3.48,2,6.723,117,4.964,3,6.4,27,7.472,39
tholt-j,17.354,25.577,23.754,31,10.816,1080,21.567,5,23.6,239,16.638,375
tholt-j,3.129,103.005,1.448,0,3.306,43,1.873,1,4.8,12,3,13
tholt-j,10.411,68.427,10.515,13,7.908,818,9.771,8,12,195,9.982,262
tholt-j,3.129,103.044,-1.781,0,0.394,48,0.626,2,2.8,14,3,16
tholt-j,15.078,37.296,14.019,35,12.055,970,14.206,8,16.4,198,14.456,338
tholt-j,6.1705,24.877,4.38,39,6.163,936,4.6755,15,6.6,183,5.916,313
tholt-j,3.129,120.205,-1.59,0,-7.24,8,-3.01,1,0.8,2,3,2
tholt-j,7.169,7.913,15.43,1,9.357,23,12.528,2,13.6,3,6.873,7
tholt-j,11.855,51.568,7.28,49,11.761,1069,8.586,21,13.2,213,11.367,365
tholt-j,25.131,-15.01,36.746,89,14.225,2090,32.329,6,35.6,410,24.095,739
tholt-j,25.98,-2.437,34.406,16,12.758,320,29.995,1,36,66,24.909,111
tholt-j,8.842,66.787,4.947,1,8.809,34,5.683,1,8.4,7,8.477,11
tholt-j,3.129,105.09,0.48,0,-0.277,26,-0.653,2,1.2,6,3,7
tholt-j,8.842,80.777,4.321,1,2.272,68,7.21,1,10,21,8.477,26
tholt-j,8.842,77.6,6.97,5,5.085,405,7.851,5,10,109,8.477,138
tholt-j,11.208,66.1,4.003,2,7.378,40,6.276,1,12.4,9,10.746,14
tholt-j,12.705,47.845,8.419,59,11.786,1306,9.662,21,13.6,260,12.181,450
tholt-j,9.726,79.505,4.587,4,7.232,153,5.151,3,9.2,36,9.325,49
tholt-j,7.169,88.725,3.461,2,7.012,149,2.996,4,5.2,34,6.873,44
tholt-j,9.726,71.126,6.73,4,8.202,208,7.396,3,9.6,49,9.325,69
tholt-j,8.842,78.245,4.294,1,7.116,44,4.83,1,8,10,8.477,14
tholt-j,3.129,119.19,-7.37,0,-10.093,8,-2.62,1,1.2,3,3,3
tholt-j,11.698,57.179,8.869,18,10.852,615,9.352,8,11.6,131,11.216,206
tholt-j,11.208,58.424,8.149,2,8.31,81,9.831,1,11.6,19,10.746,29
tholt-j,8.842,35.605,10.185,1,7.485,13,8.79,1,20.8,2,8.477,4
tholt-j,8.842,83.854,3.737,1,4.919,54,5.041,1,8.4,14,8.477,18
tholt-j,5.461,101.189,-0.759,1,1.568,156,0.926,6,3.6,43,5.236,50
tholt-j,21.194,-2.856,40.464,10,8.453,350,34.774,1,38.4,85,20.321,124
tholt-j,3.129,120.205,-11.01,0,-19.02,4,-3.01,1,0.8,2,3,2
tholt-j,21.194,-2.856,40.464,10,8.453,350,34.774,1,38.4,85,20.321,124
tholt-j,10.8205,-44.783,43.2315,21,3.913,1428,34.986,2,36.6,356,10.374,487
tholt-j,3.129,110.055,0.27,0,1.833,40,0.89,1,4.8,12,3,12
tholt-j,21.194,-2.856,40.464,10,8.453,350,34.774,1,38.4,85,20.321,124
tholt-j,8.842,78.873,4.274,1,7.967,33,3.997,1,8.4,7,8.477,10
tholt-j,7.169,92.536,2.67,2,4.678,187,3.396,4,6.4,49,6.873,59
tholt-j,6.427,93.125,1.483,1,3.975,122,3.003,3,5.6,33,6.162,40
tholt-j,7.42,87.632,2.237,22,5.056,1450,3.317,39,6,358,7.114,465
tholt-j,11.208,65.725,4.41,2,5.76,56,7.57,1,11.2,14,10.746,21
tholt-j,9.491,74.453,6.243,31,7.702,1576,6.492,25,8.8,364,9.099,506
tholt-j,3.129,121.22,-2.09,0,-22.24,4,-3.4,1,0.4,1,3,1
tholt-j,6.627,86.943,2.106,3,5.474,272,3.182,8,4.8,66,6.354,87
tholt-j,7.169,83.749,3.876,1,7.532,76,3.69,2,5.2,17,6.873,23
tholt-j,15.248,42.761,17.92,18,11.055,652,16.176,4,18.8,143,14.619,216
tholt-j,6.427,100.567,-1.928,1,-0.039,86,1.468,3,4.8,27,6.162,31
tholt-j,3.129,103.687,1.168,0,3.52,72,1.157,2,3.6,19,3,21
tholt-j,16.527,27.911,16.456,22,14.165,552,15.888,4,18.4,105,15.845,189
tholt-j,8.296,80.621,5.157,9,6.33,699,6.034,11,8.4,178,7.954,231
tholt-j,11.208,62.745,7.665,8,11.394,228,7.365,4,11.2,46,10.746,72
tholt-j,7.259,70.264,4.026,23,7.7,1424,5.181,44,5.2,305,6.96,467
tholt-j,3.129,120.205,-3.945,0,-10.185,7,-3.01,1,0.8,2,3,2
tholt-j,3.129,120.205,-6.3,0,-13.13,6,-3.01,1,0.8,2,3,2
tholt-j,3.129,121.22,-2.09,0,-22.24,4,-3.4,1,0.4,1,3,1
tholt-j,6.427,92.645,-0.637,1,1.451,68,1.828,3,4.4,18,6.162,23
tholt-j,3.129,84.523,7.125,0,5.154,82,6.935,1,8.8,22,3,26
tholt-j,10.335,66.538,6.372,35,9.294,1242,7.027,22,9.6,270,9.908,408
tholt-j,10.864,65.781,10.022,11,9.61,556,9.218,6,11.2,124,10.416,176
tholt-j,7.169,85.135,4.276,1,4.404,126,5.732,2,7.6,35,6.873,43
tholt-j,11.492,67.29,8.968,30,8.619,1217,8.878,14,12,282,11.018,397
tholt-j,15.558,-34.6835,35.742,24,6.7405,691,28.733,1,31.2,139,14.9165,222
tholt-j,3.129,86.705,3.352,0,5.938,42,3.65,1,4,10,3,13
tholt-j,8.842,82.39,6.709,1,11.386,41,3.755,1,8,8,8.477,11
tholt-j,14.689375,20.846125,13.62225,326,12.907625,7160,13.860125,59,16.45,1353,14.08375,2523
tholt-j,31.406,-30.086,39.588,49,14.86,760,35.591,2,42.4,146,30.111,281
tholt-j,9.889,74.126,6.547,14,7.557,703,7.144,10,10,170,9.481,232
tholt-j,13.901,42.478,13.394,32,13.549,979,12.579,9,14.8,190,13.328,321
tholt-j,9.445,73.457,5.578,22,7.498,1048,6.381,18,8.8,244,9.055,345
tholt-j,9.387,72.314,7.489,6,8.609,371,7.446,5,9.2,86,9,119
tholt-j,11.208,63.104,14.124,4,8.028,267,12.656,2,15.6,66,10.746,86
tholt-j,3.129,103.044,2.929,0,6.284,31,0.626,1,2.8,7,3,8
tholt-j,10.126,72.54,7.43,3,6.473,162,8.234,2,10.8,41,9.708,55
tholt-j,3.129,77.905,0.765,0,-4.295,9,2.89,1,0.8,2,3,3
tholt-j,3.129,103.625,-0.887,0,0.637,33,1.29,1,4,10,3,11
tholt-j,7.169,95.661,1.946,2,2.898,204,3.705,4,7.2,61,6.873,69
tholt-j,10.609,53.35,10.483,12,11.943,610,10.254,7,10.4,125,10.171,200
tholt-j,11.698,46.069,13.227,9,12.784,442,12.299,4,12.8,88,11.216,144
tholt-j,7.794,85.569,0.395,2,2.656,102,3.643,3,6.4,28,7.472,37
tholt-j,9.516,70.89,7.863,10,9.125,603,7.626,8,9.6,137,9.124,192
tholt-j,9.851,75.475,4.173,18,5.896,696,6.038,13,9.2,173,9.445,241
tholt-j,7.794,72.492,4.288,2,7.776,103,4.97,3,6.4,22,7.472,33
tholt-j,7.169,95.165,3.588,1,6.232,85,2.47,2,6,20,6.873,24
tholt-j,11.208,73.17,7.317,6,8.77,203,6.78,3,11.2,45,10.746,63
tholt-j,6.938,86.276,1.969,4,5,360,3.793,9,5.6,93,6.651,121
